DISTANCE,DETECT,RSSI_DEC,FREQUENCY,ID,N,READ,READ_RATE
90,1,56,11287565,e20051397201020918904d89,7,5,1.00
100,1,8,5519885,e20051397201020918904d89,7,5,1.00
110,1,102,10761485,e20051397201020918904d89,7,3,0.60
120,1,87,16529165,e20051397201020918904d89,7,2,0.40
130,0,0,0,e20051397201020918904d89,7,0,0.00
140,0,0,0,e20051397201020918904d89,7,0,0.00
150,0,0,0,e20051397201020918904d89,7,0,0.00
160,0,0,0,e20051397201020918904d89,7,0,0.00
170,0,0,0,e20051397201020918904d89,7,0,0.00
180,0,0,0,e20051397201020918904d89,7,0,0.00
190,0,0,0,e20051397201020918904d89,7,0,0.00
200,0,0,0,e20051397201020918904d89,7,0,0.00
210,0,0,0,e20051397201020918904d89,7,0,0.00
220,0,0,0,e20051397201020918904d89,7,0,0.00
230,0,0,0,e20051397201020918904d89,7,0,0.00
240,0,0,0,e20051397201020918904d89,7,0,0.00
250,0,0,0,e20051397201020918904d89,7,0,0.00
260,0,0,0,e20051397201020918904d89,7,0,0.00
270,0,0,0,e20051397201020918904d89,7,0,0.00
280,0,0,0,e20051397201020918904d89,7,0,0.00
290,0,0,0,e20051397201020918904d89,7,0,0.00
300,0,0,0,e20051397201020918904d89,7,0,0.00
10,1,238,5519885,e20051397201020918904d89,8,5,1.00
20,1,218,10761485,e20051397201020918904d89,8,5,1.00
30,1,197,16529165,e20051397201020918904d89,8,5,1.00
40,1,153,11287565,e20051397201020918904d89,8,5,1.00
50,1,121,5519885,e20051397201020918904d89,8,5,1.00
60,1,57,10761485,e20051397201020918904d89,8,5,1.00
70,1,103,16529165,e20051397201020918904d89,8,5,1.00
80,1,86,11287565,e20051397201020918904d89,8,5,1.00
90,1,114,5519885,e20051397201020918904d89,8,4,0.80
100,0,0,0,e20051397201020918904d89,8,0,0.00
110,0,0,0,e20051397201020918904d89,8,0,0.00
120,0,0,0,e20051397201020918904d89,8,0,0.00
130,0,0,0,e20051397201020918904d89,8,0,0.00
140,0,0,0,e20051397201020918904d89,8,0,0.00
150,0,0,0,e20051397201020918904d89,8,0,0.00
160,0,0,0,e20051397201020918904d89,8,0,0.00
170,0,0,0,e20051397201020918904d89,8,0,0.00
180,0,0,0,e20051397201020918904d89,8,0,0.00
190,0,0,0,e20051397201020918904d89,8,0,0.00
200,0,0,0,e20051397201020918904d89,8,0,0.00
210,0,0,0,e20051397201020918904d89,8,0,0.00
220,0,0,0,e20051397201020918904d89,8,0,0.00
230,0,0,0,e20051397201020918904d89,8,0,0.00
240,0,0,0,e20051397201020918904d89,8,0,0.00
250,0,0,0,e20051397201020918904d89,8,0,0.00
260,0,0,0,e20051397201020918904d89,8,0,0.00
270,0,0,0,e20051397201020918904d89,8,0,0.00
280,0,0,0,e20051397201020918904d89,8,0,0.00
290,0,0,0,e20051397201020918904d89,8,0,0.00
300,0,0,0,e20051397201020918904d89,8,0,0.00
10,1,236,10761485,e20051397201020918904d89,9,5,1.00
20,1,220,16529165,e20051397201020918904d89,9,5,1.00
30,1,199,11287565,e20051397201020918904d89,9,5,1.00
40,1,167,5519885,e20051397201020918904d89,9,5,1.00
50,1,151,10761485,e20051397201020918904d89,9,5,1.00
60,1,25,16529165,e20051397201020918904d89,9,5,1.00
70,1,103,11287565,e20051397201020918904d89,9,5,1.00
80,1,102,5519885,e20051397201020918904d89,9,5,1.00
90,0,0,0,e20051397201020918904d89,9,0,0.00
100,0,0,0,e20051397201020918904d89,9,0,0.00
110,0,0,0,e20051397201020918904d89,9,0,0.00
120,0,0,0,e20051397201020918904d89,9,0,0.00
130,0,0,0,e20051397201020918904d89,9,0,0.00
140,0,0,0,e20051397201020918904d89,9,0,0.00
150,0,0,0,e20051397201020918904d89,9,0,0.00
160,0,0,0,e20051397201020918904d89,9,0,0.00
170,0,0,0,e20051397201020918904d89,9,0,0.00
180,0,0,0,e20051397201020918904d89,9,0,0.00
190,0,0,0,e20051397201020918904d89,9,0,0.00
200,0,0,0,e20051397201020918904d89,9,0,0.00
210,0,0,0,e20051397201020918904d89,9,0,0.00
220,0,0,0,e20051397201020918904d89,9,0,0.00
230,0,0,0,e20051397201020918904d89,9,0,0.00
240,0,0,0,e20051397201020918904d89,9,0,0.00
250,0,0,0,e20051397201020918904d89,9,0,0.00
260,0,0,0,e20051397201020918904d89,9,0,0.00
270,0,0,0,e20051397201020918904d89,9,0,0.00
280,0,0,0,e20051397201020918904d89,9,0,0.00
290,0,0,0,e20051397201020918904d89,9,0,0.00
300,0,0,0,e20051397201020918904d89,9,0,0.00
10,1,235,16529165,e20051397201020918904d89,10,5,1.00
20,1,232,11287565,e20051397201020918904d89,10,5,1.00
30,1,155,5519885,e20051397201020918904d89,10,5,1.00
40,1,154,10761485,e20051397201020918904d89,10,5,1.00
50,1,58,16529165,e20051397201020918904d89,10,5,1.00
60,1,10,11287565,e20051397201020918904d89,10,5,1.00
70,1,103,5519885,e20051397201020918904d89,10,5,1.00
80,1,86,10761485,e20051397201020918904d89,10,5,1.00
90,0,0,0,e20051397201020918904d89,10,0,0.00
100,0,0,0,e20051397201020918904d89,10,0,0.00
110,0,0,0,e20051397201020918904d89,10,0,0.00
120,0,0,0,e20051397201020918904d89,10,0,0.00
130,0,0,0,e20051397201020918904d89,10,0,0.00
140,0,0,0,e20051397201020918904d89,10,0,0.00
150,0,0,0,e20051397201020918904d89,10,0,0.00
160,0,0,0,e20051397201020918904d89,10,0,0.00
170,0,0,0,e20051397201020918904d89,10,0,0.00
180,0,0,0,e20051397201020918904d89,10,0,0.00
190,0,0,0,e20051397201020918904d89,10,0,0.00
200,0,0,0,e20051397201020918904d89,10,0,0.00
210,0,0,0,e20051397201020918904d89,10,0,0.00
220,0,0,0,e20051397201020918904d89,10,0,0.00
230,0,0,0,e20051397201020918904d89,10,0,0.00
240,0,0,0,e20051397201020918904d89,10,0,0.00
250,0,0,0,e20051397201020918904d89,10,0,0.00
260,0,0,0,e20051397201020918904d89,10,0,0.00
270,0,0,0,e20051397201020918904d89,10,0,0.00
280,0,0,0,e20051397201020918904d89,10,0,0.00
290,0,0,0,e20051397201020918904d89,10,0,0.00
300,0,0,0,e20051397201020918904d89,10,0,0.00
10,1,222,11287565,e20051397201014718904e81,1,5,1.00
20,1,205,5519885,e20051397201014718904e81,1,5,1.00
30,1,203,10761485,e20051397201014718904e81,1,5,1.00
40,1,181,16529165,e20051397201014718904e81,1,5,1.00
50,1,121,11287565,e20051397201014718904e81,1,5,1.00
60,1,120,5519885,e20051397201014718904e81,1,5,1.00
70,0,0,0,e20051397201014718904e81,1,0,0.00
80,1,40,16529165,e20051397201014718904e81,1,5,1.00
90,1,70,11287565,e20051397201014718904e81,1,5,1.00
100,1,85,5519885,e20051397201014718904e81,1,5,1.00
110,1,97,10761485,e20051397201014718904e81,1,5,1.00
120,0,0,0,e20051397201014718904e81,1,0,0.00
130,0,0,0,e20051397201014718904e81,1,0,0.00
140,1,37,5519885,e20051397201014718904e81,1,5,1.00
150,0,0,0,e20051397201014718904e81,1,0,0.00
160,0,0,0,e20051397201014718904e81,1,0,0.00
170,0,0,0,e20051397201014718904e81,1,0,0.00
180,0,0,0,e20051397201014718904e81,1,0,0.00
190,0,0,0,e20051397201014718904e81,1,0,0.00
200,0,0,0,e20051397201014718904e81,1,0,0.00
210,0,0,0,e20051397201014718904e81,1,0,0.00
220,0,0,0,e20051397201014718904e81,1,0,0.00
230,0,0,0,e20051397201014718904e81,1,0,0.00
240,0,0,0,e20051397201014718904e81,1,0,0.00
250,0,0,0,e20051397201014718904e81,1,0,0.00
260,0,0,0,e20051397201014718904e81,1,0,0.00
270,0,0,0,e20051397201014718904e81,1,0,0.00
280,0,0,0,e20051397201014718904e81,1,0,0.00
290,0,0,0,e20051397201014718904e81,1,0,0.00
300,0,0,0,e20051397201014718904e81,1,0,0.00
10,1,247,5519885,e20051397201014718904e81,2,5,1.00
20,1,204,10761485,e20051397201014718904e81,2,5,1.00
30,1,140,16529165,e20051397201014718904e81,2,5,1.00
40,0,0,0,e20051397201014718904e81,2,0,0.00
50,1,91,5519885,e20051397201014718904e81,2,5,1.00
60,1,25,10761485,e20051397201014718904e81,2,5,1.00
70,1,119,16529165,e20051397201014718904e81,2,5,1.00
80,1,144,11287565,e20051397201014718904e81,2,5,1.00
90,0,0,0,e20051397201014718904e81,2,0,0.00
100,1,84,10761485,e20051397201014718904e81,2,5,1.00
110,1,55,16529165,e20051397201014718904e81,2,5,1.00
120,1,39,11287565,e20051397201014718904e81,2,4,0.80
130,0,0,0,e20051397201014718904e81,2,0,0.00
140,0,0,0,e20051397201014718904e81,2,0,0.00
150,0,0,0,e20051397201014718904e81,2,0,0.00
160,0,0,0,e20051397201014718904e81,2,0,0.00
170,0,0,0,e20051397201014718904e81,2,0,0.00
180,0,0,0,e20051397201014718904e81,2,0,0.00
190,0,0,0,e20051397201014718904e81,2,0,0.00
200,0,0,0,e20051397201014718904e81,2,0,0.00
210,0,0,0,e20051397201014718904e81,2,0,0.00
220,0,0,0,e20051397201014718904e81,2,0,0.00
230,0,0,0,e20051397201014718904e81,2,0,0.00
240,0,0,0,e20051397201014718904e81,2,0,0.00
250,0,0,0,e20051397201014718904e81,2,0,0.00
260,0,0,0,e20051397201014718904e81,2,0,0.00
270,0,0,0,e20051397201014718904e81,2,0,0.00
280,0,0,0,e20051397201014718904e81,2,0,0.00
290,0,0,0,e20051397201014718904e81,2,0,0.00
300,0,0,0,e20051397201014718904e81,2,0,0.00
10,1,206,10761485,e20051397201014718904e81,3,5,1.00
20,1,219,16529165,e20051397201014718904e81,3,5,1.00
30,1,192,11287565,e20051397201014718904e81,3,5,1.00
40,1,169,5519885,e20051397201014718904e81,3,5,1.00
50,1,121,10761485,e20051397201014718904e81,3,5,1.00
60,1,104,16529165,e20051397201014718904e81,3,5,1.00
70,1,8,11287565,e20051397201014718904e81,3,4,0.80
80,1,55,5519885,e20051397201014718904e81,3,5,1.00
90,1,22,10761485,e20051397201014718904e81,3,4,0.80
100,1,96,16529165,e20051397201014718904e81,3,5,1.00
110,1,96,11287565,e20051397201014718904e81,3,5,1.00
120,0,0,0,e20051397201014718904e81,3,0,0.00
130,0,0,0,e20051397201014718904e81,3,0,0.00
140,0,0,0,e20051397201014718904e81,3,0,0.00
150,0,0,0,e20051397201014718904e81,3,0,0.00
160,0,0,0,e20051397201014718904e81,3,0,0.00
170,0,0,0,e20051397201014718904e81,3,0,0.00
180,0,0,0,e20051397201014718904e81,3,0,0.00
190,0,0,0,e20051397201014718904e81,3,0,0.00
200,0,0,0,e20051397201014718904e81,3,0,0.00
210,0,0,0,e20051397201014718904e81,3,0,0.00
220,0,0,0,e20051397201014718904e81,3,0,0.00
230,0,0,0,e20051397201014718904e81,3,0,0.00
240,0,0,0,e20051397201014718904e81,3,0,0.00
250,0,0,0,e20051397201014718904e81,3,0,0.00
260,0,0,0,e20051397201014718904e81,3,0,0.00
270,0,0,0,e20051397201014718904e81,3,0,0.00
280,0,0,0,e20051397201014718904e81,3,0,0.00
290,0,0,0,e20051397201014718904e81,3,0,0.00
300,0,0,0,e20051397201014718904e81,3,0,0.00
10,1,206,16529165,e20051397201014718904e81,4,5,1.00
20,1,205,11287565,e20051397201014718904e81,4,5,1.00
30,1,196,5519885,e20051397201014718904e81,4,5,1.00
40,1,179,10761485,e20051397201014718904e81,4,5,1.00
50,1,152,16529165,e20051397201014718904e81,4,5,1.00
60,1,89,11287565,e20051397201014718904e81,4,5,1.00
70,1,8,5519885,e20051397201014718904e81,4,5,1.00
80,1,23,10761485,e20051397201014718904e81,4,5,1.00
90,0,0,0,e20051397201014718904e81,4,0,0.00
100,1,115,11287565,e20051397201014718904e81,4,5,1.00
110,1,83,5519885,e20051397201014718904e81,4,5,1.00
120,0,0,0,e20051397201014718904e81,4,0,0.00
130,0,0,0,e20051397201014718904e81,4,0,0.00
140,0,0,0,e20051397201014718904e81,4,0,0.00
150,0,0,0,e20051397201014718904e81,4,0,0.00
160,0,0,0,e20051397201014718904e81,4,0,0.00
170,0,0,0,e20051397201014718904e81,4,0,0.00
180,0,0,0,e20051397201014718904e81,4,0,0.00
190,0,0,0,e20051397201014718904e81,4,0,0.00
200,0,0,0,e20051397201014718904e81,4,0,0.00
210,0,0,0,e20051397201014718904e81,4,0,0.00
220,0,0,0,e20051397201014718904e81,4,0,0.00
230,0,0,0,e20051397201014718904e81,4,0,0.00
240,0,0,0,e20051397201014718904e81,4,0,0.00
250,0,0,0,e20051397201014718904e81,4,0,0.00
260,0,0,0,e20051397201014718904e81,4,0,0.00
270,0,0,0,e20051397201014718904e81,4,0,0.00
280,0,0,0,e20051397201014718904e81,4,0,0.00
290,0,0,0,e20051397201014718904e81,4,0,0.00
300,0,0,0,e20051397201014718904e81,4,0,0.00
10,1,246,11287565,e20051397201014718904e81,5,5,1.00
20,1,204,5519885,e20051397201014718904e81,5,5,1.00
30,1,171,10761485,e20051397201014718904e81,5,5,1.00
40,1,139,16529165,e20051397201014718904e81,5,5,1.00
50,1,75,11287565,e20051397201014718904e81,5,5,1.00
60,1,25,5519885,e20051397201014718904e81,5,5,1.00
70,1,88,10761485,e20051397201014718904e81,5,5,1.00
80,1,116,16529165,e20051397201014718904e81,5,5,1.00
90,1,114,11287565,e20051397201014718904e81,5,5,1.00
100,1,102,5519885,e20051397201014718904e81,5,4,0.80
110,1,116,10761485,e20051397201014718904e81,5,5,1.00
120,1,85,16529165,e20051397201014718904e81,5,5,1.00
130,1,54,11287565,e20051397201014718904e81,5,4,0.80
140,0,0,0,e20051397201014718904e81,5,0,0.00
150,0,0,0,e20051397201014718904e81,5,0,0.00
160,0,0,0,e20051397201014718904e81,5,0,0.00
170,0,0,0,e20051397201014718904e81,5,0,0.00
180,0,0,0,e20051397201014718904e81,5,0,0.00
190,0,0,0,e20051397201014718904e81,5,0,0.00
200,0,0,0,e20051397201014718904e81,5,0,0.00
210,0,0,0,e20051397201014718904e81,5,0,0.00
220,0,0,0,e20051397201014718904e81,5,0,0.00
230,0,0,0,e20051397201014718904e81,5,0,0.00
240,0,0,0,e20051397201014718904e81,5,0,0.00
250,0,0,0,e20051397201014718904e81,5,0,0.00
260,0,0,0,e20051397201014718904e81,5,0,0.00
270,0,0,0,e20051397201014718904e81,5,0,0.00
280,0,0,0,e20051397201014718904e81,5,0,0.00
290,0,0,0,e20051397201014718904e81,5,0,0.00
300,0,0,0,e20051397201014718904e81,5,0,0.00
10,1,206,10761485,e20051397201014718904e81,6,5,1.00
20,1,204,16529165,e20051397201014718904e81,6,5,1.00
30,1,196,11287565,e20051397201014718904e81,6,5,1.00
40,1,182,5519885,e20051397201014718904e81,6,5,1.00
50,1,151,10761485,e20051397201014718904e81,6,5,1.00
60,1,104,16529165,e20051397201014718904e81,6,5,1.00
70,1,56,11287565,e20051397201014718904e81,6,5,1.00
80,1,87,5519885,e20051397201014718904e81,6,5,1.00
90,1,112,10761485,e20051397201014718904e81,6,5,1.00
100,0,0,0,e20051397201014718904e81,6,0,0.00
110,1,80,11287565,e20051397201014718904e81,6,4,0.80
120,0,0,0,e20051397201014718904e81,6,0,0.00
130,0,0,0,e20051397201014718904e81,6,0,0.00
140,0,0,0,e20051397201014718904e81,6,0,0.00
150,0,0,0,e20051397201014718904e81,6,0,0.00
160,0,0,0,e20051397201014718904e81,6,0,0.00
170,0,0,0,e20051397201014718904e81,6,0,0.00
180,0,0,0,e20051397201014718904e81,6,0,0.00
190,0,0,0,e20051397201014718904e81,6,0,0.00
200,0,0,0,e20051397201014718904e81,6,0,0.00
210,0,0,0,e20051397201014718904e81,6,0,0.00
220,0,0,0,e20051397201014718904e81,6,0,0.00
230,0,0,0,e20051397201014718904e81,6,0,0.00
240,0,0,0,e20051397201014718904e81,6,0,0.00
250,0,0,0,e20051397201014718904e81,6,0,0.00
260,0,0,0,e20051397201014718904e81,6,0,0.00
270,0,0,0,e20051397201014718904e81,6,0,0.00
280,0,0,0,e20051397201014718904e81,6,0,0.00
290,0,0,0,e20051397201014718904e81,6,0,0.00
300,0,0,0,e20051397201014718904e81,6,0,0.00
10,1,249,11287565,e20051397201014718904e81,7,5,1.00
20,1,231,5519885,e20051397201014718904e81,7,5,1.00
30,1,203,10761485,e20051397201014718904e81,7,5,1.00
40,1,28,16529165,e20051397201014718904e81,7,5,1.00
50,1,139,11287565,e20051397201014718904e81,7,5,1.00
60,1,137,5519885,e20051397201014718904e81,7,5,1.00
70,1,120,10761485,e20051397201014718904e81,7,5,1.00
80,1,118,16529165,e20051397201014718904e81,7,5,1.00
90,1,86,11287565,e20051397201014718904e81,7,5,1.00
100,0,0,0,e20051397201014718904e81,7,0,0.00
110,1,7,10761485,e20051397201014718904e81,7,4,0.80
120,1,39,16529165,e20051397201014718904e81,7,5,1.00
130,1,6,11287565,e20051397201014718904e81,7,1,0.20
140,1,85,5519885,e20051397201014718904e81,7,1,0.20
150,0,0,0,e20051397201014718904e81,7,0,0.00
160,0,0,0,e20051397201014718904e81,7,0,0.00
170,0,0,0,e20051397201014718904e81,7,0,0.00
180,0,0,0,e20051397201014718904e81,7,0,0.00
190,0,0,0,e20051397201014718904e81,7,0,0.00
200,0,0,0,e20051397201014718904e81,7,0,0.00
210,0,0,0,e20051397201014718904e81,7,0,0.00
220,0,0,0,e20051397201014718904e81,7,0,0.00
230,0,0,0,e20051397201014718904e81,7,0,0.00
240,0,0,0,e20051397201014718904e81,7,0,0.00
250,0,0,0,e20051397201014718904e81,7,0,0.00
260,0,0,0,e20051397201014718904e81,7,0,0.00
270,0,0,0,e20051397201014718904e81,7,0,0.00
280,0,0,0,e20051397201014718904e81,7,0,0.00
290,0,0,0,e20051397201014718904e81,7,0,0.00
300,0,0,0,e20051397201014718904e81,7,0,0.00
10,1,206,5519885,e20051397201014718904e81,8,5,1.00
20,1,205,10761485,e20051397201014718904e81,8,5,1.00
30,1,194,16529165,e20051397201014718904e81,8,5,1.00
40,1,167,11287565,e20051397201014718904e81,8,5,1.00
50,1,137,5519885,e20051397201014718904e81,8,5,1.00
60,1,119,10761485,e20051397201014718904e81,8,5,1.00
70,1,24,16529165,e20051397201014718904e81,8,5,1.00
80,1,102,11287565,e20051397201014718904e81,8,5,1.00
90,1,96,5519885,e20051397201014718904e81,8,5,1.00
100,1,112,10761485,e20051397201014718904e81,8,3,0.60
110,1,71,16529165,e20051397201014718904e81,8,4,0.80
120,1,71,11287565,e20051397201014718904e81,8,5,1.00
130,0,0,0,e20051397201014718904e81,8,0,0.00
140,0,0,0,e20051397201014718904e81,8,0,0.00
150,0,0,0,e20051397201014718904e81,8,0,0.00
160,0,0,0,e20051397201014718904e81,8,0,0.00
170,0,0,0,e20051397201014718904e81,8,0,0.00
180,0,0,0,e20051397201014718904e81,8,0,0.00
190,0,0,0,e20051397201014718904e81,8,0,0.00
200,0,0,0,e20051397201014718904e81,8,0,0.00
210,0,0,0,e20051397201014718904e81,8,0,0.00
220,0,0,0,e20051397201014718904e81,8,0,0.00
230,0,0,0,e20051397201014718904e81,8,0,0.00
240,0,0,0,e20051397201014718904e81,8,0,0.00
250,0,0,0,e20051397201014718904e81,8,0,0.00
260,0,0,0,e20051397201014718904e81,8,0,0.00
270,0,0,0,e20051397201014718904e81,8,0,0.00
280,0,0,0,e20051397201014718904e81,8,0,0.00
290,0,0,0,e20051397201014718904e81,8,0,0.00
300,0,0,0,e20051397201014718904e81,8,0,0.00
10,1,251,10761485,e20051397201014718904e81,9,5,1.00
20,1,224,16529165,e20051397201014718904e81,9,5,1.00
30,1,213,11287565,e20051397201014718904e81,9,5,1.00
40,1,138,5519885,e20051397201014718904e81,9,5,1.00
50,1,122,10761485,e20051397201014718904e81,9,5,1.00
60,1,25,16529165,e20051397201014718904e81,9,5,1.00
70,1,104,11287565,e20051397201014718904e81,9,5,1.00
80,1,98,5519885,e20051397201014718904e81,9,5,1.00
90,1,84,10761485,e20051397201014718904e81,9,5,1.00
100,0,0,0,e20051397201014718904e81,9,0,0.00
110,1,38,11287565,e20051397201014718904e81,9,4,0.80
120,1,40,5519885,e20051397201014718904e81,9,4,0.80
130,0,0,0,e20051397201014718904e81,9,0,0.00
140,0,0,0,e20051397201014718904e81,9,0,0.00
150,0,0,0,e20051397201014718904e81,9,0,0.00
160,0,0,0,e20051397201014718904e81,9,0,0.00
170,0,0,0,e20051397201014718904e81,9,0,0.00
180,0,0,0,e20051397201014718904e81,9,0,0.00
190,0,0,0,e20051397201014718904e81,9,0,0.00
200,0,0,0,e20051397201014718904e81,9,0,0.00
210,0,0,0,e20051397201014718904e81,9,0,0.00
220,0,0,0,e20051397201014718904e81,9,0,0.00
230,0,0,0,e20051397201014718904e81,9,0,0.00
240,0,0,0,e20051397201014718904e81,9,0,0.00
250,0,0,0,e20051397201014718904e81,9,0,0.00
260,0,0,0,e20051397201014718904e81,9,0,0.00
270,0,0,0,e20051397201014718904e81,9,0,0.00
280,0,0,0,e20051397201014718904e81,9,0,0.00
290,0,0,0,e20051397201014718904e81,9,0,0.00
300,0,0,0,e20051397201014718904e81,9,0,0.00
10,1,222,11287565,e20051397201014718904e81,10,5,1.00
20,1,190,5519885,e20051397201014718904e81,10,5,1.00
30,1,201,10761485,e20051397201014718904e81,10,5,1.00
40,1,178,16529165,e20051397201014718904e81,10,5,1.00
50,1,167,11287565,e20051397201014718904e81,10,5,1.00
60,1,103,5519885,e20051397201014718904e81,10,5,1.00
70,1,103,10761485,e20051397201014718904e81,10,5,1.00
80,1,71,16529165,e20051397201014718904e81,10,5,1.00
90,0,0,0,e20051397201014718904e81,10,0,0.00
100,1,115,5519885,e20051397201014718904e81,10,4,0.80
110,0,0,0,e20051397201014718904e81,10,0,0.00
120,0,0,0,e20051397201014718904e81,10,0,0.00
130,0,0,0,e20051397201014718904e81,10,0,0.00
140,0,0,0,e20051397201014718904e81,10,0,0.00
150,0,0,0,e20051397201014718904e81,10,0,0.00
160,0,0,0,e20051397201014718904e81,10,0,0.00
170,0,0,0,e20051397201014718904e81,10,0,0.00
180,0,0,0,e20051397201014718904e81,10,0,0.00
190,0,0,0,e20051397201014718904e81,10,0,0.00
200,0,0,0,e20051397201014718904e81,10,0,0.00
210,0,0,0,e20051397201014718904e81,10,0,0.00
220,0,0,0,e20051397201014718904e81,10,0,0.00
230,0,0,0,e20051397201014718904e81,10,0,0.00
240,0,0,0,e20051397201014718904e81,10,0,0.00
250,0,0,0,e20051397201014718904e81,10,0,0.00
260,0,0,0,e20051397201014718904e81,10,0,0.00
270,0,0,0,e20051397201014718904e81,10,0,0.00
280,0,0,0,e20051397201014718904e81,10,0,0.00
290,0,0,0,e20051397201014718904e81,10,0,0.00
300,0,0,0,e20051397201014718904e81,10,0,0.00
10,1,237,16529165,e20051397201015018904e75,1,5,1.00
20,1,221,11287565,e20051397201015018904e75,1,5,1.00
30,1,203,5519885,e20051397201015018904e75,1,5,1.00
40,1,177,10761485,e20051397201015018904e75,1,5,1.00
50,1,169,16529165,e20051397201015018904e75,1,5,1.00
60,1,153,11287565,e20051397201015018904e75,1,5,1.00
70,1,73,5519885,e20051397201015018904e75,1,5,1.00
80,1,9,10761485,e20051397201015018904e75,1,5,1.00
90,1,103,16529165,e20051397201015018904e75,1,5,1.00
100,1,113,11287565,e20051397201015018904e75,1,5,1.00
110,1,96,5519885,e20051397201015018904e75,1,5,1.00
120,1,82,10761485,e20051397201015018904e75,1,5,1.00
130,0,0,0,e20051397201015018904e75,1,0,0.00
140,0,0,0,e20051397201015018904e75,1,0,0.00
150,0,0,0,e20051397201015018904e75,1,0,0.00
160,0,0,0,e20051397201015018904e75,1,0,0.00
170,0,0,0,e20051397201015018904e75,1,0,0.00
180,0,0,0,e20051397201015018904e75,1,0,0.00
190,0,0,0,e20051397201015018904e75,1,0,0.00
200,0,0,0,e20051397201015018904e75,1,0,0.00
210,0,0,0,e20051397201015018904e75,1,0,0.00
220,0,0,0,e20051397201015018904e75,1,0,0.00
230,0,0,0,e20051397201015018904e75,1,0,0.00
240,0,0,0,e20051397201015018904e75,1,0,0.00
250,0,0,0,e20051397201015018904e75,1,0,0.00
260,0,0,0,e20051397201015018904e75,1,0,0.00
270,0,0,0,e20051397201015018904e75,1,0,0.00
280,0,0,0,e20051397201015018904e75,1,0,0.00
290,0,0,0,e20051397201015018904e75,1,0,0.00
300,0,0,0,e20051397201015018904e75,1,0,0.00
10,1,224,11287565,e20051397201015018904e75,2,5,1.00
20,1,209,5519885,e20051397201015018904e75,2,5,1.00
30,1,199,10761485,e20051397201015018904e75,2,5,1.00
40,1,169,16529165,e20051397201015018904e75,2,5,1.00
50,1,122,11287565,e20051397201015018904e75,2,5,1.00
60,1,9,5519885,e20051397201015018904e75,2,5,1.00
70,1,40,10761485,e20051397201015018904e75,2,5,1.00
80,1,102,16529165,e20051397201015018904e75,2,5,1.00
90,1,98,11287565,e20051397201015018904e75,2,5,1.00
100,0,0,0,e20051397201015018904e75,2,0,0.00
110,0,0,0,e20051397201015018904e75,2,0,0.00
120,0,0,0,e20051397201015018904e75,2,0,0.00
130,0,0,0,e20051397201015018904e75,2,0,0.00
140,0,0,0,e20051397201015018904e75,2,0,0.00
150,0,0,0,e20051397201015018904e75,2,0,0.00
160,0,0,0,e20051397201015018904e75,2,0,0.00
170,0,0,0,e20051397201015018904e75,2,0,0.00
180,0,0,0,e20051397201015018904e75,2,0,0.00
190,0,0,0,e20051397201015018904e75,2,0,0.00
200,0,0,0,e20051397201015018904e75,2,0,0.00
210,0,0,0,e20051397201015018904e75,2,0,0.00
220,0,0,0,e20051397201015018904e75,2,0,0.00
230,0,0,0,e20051397201015018904e75,2,0,0.00
240,0,0,0,e20051397201015018904e75,2,0,0.00
250,0,0,0,e20051397201015018904e75,2,0,0.00
260,0,0,0,e20051397201015018904e75,2,0,0.00
270,0,0,0,e20051397201015018904e75,2,0,0.00
280,0,0,0,e20051397201015018904e75,2,0,0.00
290,0,0,0,e20051397201015018904e75,2,0,0.00
300,0,0,0,e20051397201015018904e75,2,0,0.00
10,1,191,11287565,e20051397201015018904e75,3,5,1.00
20,1,220,5519885,e20051397201015018904e75,3,5,1.00
30,1,172,10761485,e20051397201015018904e75,3,5,1.00
40,1,76,16529165,e20051397201015018904e75,3,5,1.00
50,1,92,11287565,e20051397201015018904e75,3,5,1.00
60,1,11,5519885,e20051397201015018904e75,3,5,1.00
70,1,120,10761485,e20051397201015018904e75,3,5,1.00
80,1,133,16529165,e20051397201015018904e75,3,5,1.00
90,1,144,11287565,e20051397201015018904e75,3,5,1.00
100,0,0,0,e20051397201015018904e75,3,0,0.00
110,1,23,10761485,e20051397201015018904e75,3,5,1.00
120,1,54,16529165,e20051397201015018904e75,3,4,0.80
130,1,97,11287565,e20051397201015018904e75,3,5,1.00
140,0,0,0,e20051397201015018904e75,3,0,0.00
150,0,0,0,e20051397201015018904e75,3,0,0.00
160,0,0,0,e20051397201015018904e75,3,0,0.00
170,0,0,0,e20051397201015018904e75,3,0,0.00
180,0,0,0,e20051397201015018904e75,3,0,0.00
190,0,0,0,e20051397201015018904e75,3,0,0.00
200,0,0,0,e20051397201015018904e75,3,0,0.00
210,0,0,0,e20051397201015018904e75,3,0,0.00
220,0,0,0,e20051397201015018904e75,3,0,0.00
230,0,0,0,e20051397201015018904e75,3,0,0.00
240,0,0,0,e20051397201015018904e75,3,0,0.00
250,0,0,0,e20051397201015018904e75,3,0,0.00
260,0,0,0,e20051397201015018904e75,3,0,0.00
270,0,0,0,e20051397201015018904e75,3,0,0.00
280,0,0,0,e20051397201015018904e75,3,0,0.00
290,0,0,0,e20051397201015018904e75,3,0,0.00
300,0,0,0,e20051397201015018904e75,3,0,0.00
10,1,224,11287565,e20051397201015018904e75,4,5,1.00
20,1,218,5519885,e20051397201015018904e75,4,5,1.00
